2026-09-22T13:28:59.938	ngr/loco/9950012/state/bootid	{"sketch":"NAVI_COHERENCE_0_4","loco":"9950012","boot_id":"3116C88AF7506501","field_accepted":0,"auto_enabled":0,"hall_entry":38,"window_ms":400,"guard_ms":0,"baseline":"X22_LOCKED_NO_PWM_RECOVERY","ir_source":"ESPNOW_TYPE5","ir_bounds":"UNVALIDATED","ir_authority":"PHYSICAL_PROGRESS_GATE","normal_model":"EXPECT_CONFIRM_ADVANCE","recovery_word":10,"traffic_coordination":0}
2026-09-22T13:44:20.966	ngr/loco/9950012/nav/ir_compare	{"event_serial":156,"branch":0,"anchor_mm":25,"candidate_mm":27,"steps":2,"mapped_mm":600,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":921,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":0,"window_matches":0}
2026-09-22T13:44:20.966	ngr/loco/9950012/nav/ir_compare	{"event_serial":156,"branch":0,"anchor_mm":25,"candidate_mm":28,"steps":3,"mapped_mm":900,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":921,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":1,"window_matches":1}
2026-09-22T13:44:20.969	ngr/loco/9950012/nav/ir_compare	{"event_serial":156,"branch":0,"anchor_mm":25,"candidate_mm":29,"steps":4,"mapped_mm":1200,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":921,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":1,"window_matches":1}
2026-09-22T13:44:20.969	ngr/loco/9950012/nav/ir_compare	{"event_serial":156,"branch":0,"anchor_mm":25,"candidate_mm":30,"steps":5,"mapped_mm":1515,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":921,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":1,"window_matches":1}
2026-09-22T13:44:20.969	ngr/loco/9950012/nav/ir_compare	{"event_serial":156,"branch":0,"anchor_mm":25,"candidate_mm":31,"steps":6,"mapped_mm":1845,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":921,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":1,"window_matches":1}
2026-09-22T13:44:20.969	ngr/loco/9950012/nav/ir_compare	{"event_serial":156,"branch":0,"anchor_mm":25,"candidate_mm":32,"steps":7,"mapped_mm":2165,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":921,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":1,"window_matches":1}
2026-09-22T13:44:20.979	ngr/loco/9950012/nav/ir_compare	{"event_serial":156,"branch":0,"anchor_mm":25,"candidate_mm":33,"steps":8,"mapped_mm":2480,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":921,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":0,"window_matches":0}
2026-09-22T13:44:20.979	ngr/loco/9950012/nav/ir_compare	{"event_serial":156,"branch":0,"anchor_mm":25,"candidate_mm":34,"steps":9,"mapped_mm":2790,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":921,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":1,"window_matches":1}
2026-09-22T13:44:20.980	ngr/loco/9950012/nav/ir_compare	{"event_serial":156,"branch":0,"anchor_mm":25,"candidate_mm":35,"steps":10,"mapped_mm":3090,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":921,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":1,"window_matches":1}
2026-09-22T13:44:20.980	ngr/loco/9950012/nav/discrepancy	{"event_serial":156,"captured_us":453860631,"opened_ms":453860,"opening":"N","window":"N","window_valid":1,"raw":1886,"baseline":1840,"base_age_ms":211,"peak_signed":197,"pre_mm":25,"ruling":"ADVANCED_WITH_DISCREPANCY","evidence":"POLARITY_DISCREPANCY","state":"TRACKING","ambiguity_count":0,"ir_reason":"NOMINAL_ONLY","ir_interval":"OPTICAL_INVALID","distance_assessable":0,"ir_boot":"F91EA4D2DF733CF5","ir_seq":4282,"ir_alignment_us":-49592,"distance_bounds":"UNVALIDATED","action":"EXPECT_CONFIRM_ADVANCE"}
2026-09-22T13:44:20.980	ngr/loco/9950012/nav/hypotheses	{"event_serial":156,"branch":0,"branches":1,"mm":26,"anchor_ms":453860,"faults":0,"causes":0,"clean":10,"distance_consistent":0,"ir_interval":"OPTICAL_INVALID","authority":"ONE_COHERENT_POSITION"}
2026-09-22T13:44:20.980	ngr/loco/9950012/mm/marker	{"event":"ADVANCED_WITH_DISCREPANCY","boot_id":"B072C1297E3C6F1E","event_serial":156,"state":"NORMAL","nav":"NORMAL","nav_state":"TRACKING","mm":26,"tgt":27,"dir":"CW","ruling":"ADVANCED_WITH_DISCREPANCY","evidence":"POLARITY_DISCREPANCY","obs":"N","expected":"S","opened_ms":453860,"gap_ms":0,"raw_open":1886,"base_open":1840,"pwm_open":100,"unresolved_count":0,"seq_len":10,"seq_matches":0}
2026-09-22T13:44:20.984	ngr/loco/9950012/state/nav	{"event":"ADVANCED_WITH_DISCREPANCY","boot_id":"B072C1297E3C6F1E","event_serial":156,"state":"NORMAL","nav":"NORMAL","nav_state":"TRACKING","mm":26,"tgt":27,"dir":"CW","ruling":"ADVANCED_WITH_DISCREPANCY","evidence":"POLARITY_DISCREPANCY","obs":"N","expected":"S","opened_ms":453860,"gap_ms":0,"raw_open":1886,"base_open":1840,"pwm_open":100,"unresolved_count":0,"seq_len":10,"seq_matches":0}
2026-09-22T13:44:20.987	ngr/loco/9950012/telem/speed	325
2026-09-22T13:44:21.058	ngr/loco/9950012/diag/ir_link	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"38:18:2B:30:8C:2C","seen":4285,"accepted":4285,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":1,"age_ms":33,"reason":1,"boot":"F91EA4D2DF733CF5","seq":4287,"pulses":3146,"span":159,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:44:21.061	ngr/loco/9950012/telem/ir	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"38:18:2B:30:8C:2C","seen":4285,"accepted":4285,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":1,"age_ms":33,"reason":1,"boot":"F91EA4D2DF733CF5","seq":4287,"pulses":3146,"span":159,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:44:21.062	ngr/loco/9950012/alert	{"level":"CLEAR","reason":"STATUS","loco":"9950012","uptime_ms":454369,"state":"NORMAL","nav":"NORMAL","nav_state":"TRACKING","mm":26,"dead_reckoned_mm":26,"tgt":27,"dir":"CW","session_dir":"CW","trust":"CONTINUITY","powered":1,"moving":null,"motion_source":"IR","pwm":100,"auto":0,"running":0,"estop":0,"lowvolt":0,"ina":1,"est_mm_s":325,"baseline":1840,"base_age_ms":720,"distance_confirmed":0,"distance_assessable":0,"ir_interval":"OPTICAL_INVALID","ir_waits":155,"ir_bounds":"UNVALIDATED","ir_fitted":1,"agree":156,"disagree":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:44:21.062	ngr/loco/9950012/state/throttle	100
2026-09-22T13:44:21.062	ngr/loco/9950012/state/direction	2
2026-09-22T13:44:21.062	ngr/loco/9950012/state/estop	0
2026-09-22T13:44:21.065	ngr/loco/9950012/state/nav_ready	1
2026-09-22T13:44:21.065	ngr/loco/9950012/state/loopstat	{"hall_events":156,"hall_drop":0,"baseline_diag_drop":0,"ir_drop":0,"stale_frame":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:44:21.264	ngr/loco/9950012/diag/hall_decision	{"t":454571,"accepted":1,"reject":0,"candidate":1840,"previous":1840,"delta":0,"spread":4,"base_age_ms":0,"recovery":0,"authority":"BASELINE_NOT_LOCATION"}
2026-09-22T13:44:21.754	ngr/loco/9950012/state/lowvolt	0
2026-09-22T13:44:21.765	ngr/loco/9950012/telem/voltage	15.43
2026-09-22T13:44:21.765	ngr/loco/9950012/telem/current	0.36
2026-09-22T13:44:21.766	ngr/loco/9950012/telem/power	5.18
2026-09-22T13:44:21.847	ngr/loco/9950012/nav/ir_compare	{"event_serial":157,"branch":0,"anchor_mm":26,"candidate_mm":26,"steps":0,"mapped_mm":0,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":898,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":1,"window_matches":1}
2026-09-22T13:44:21.851	ngr/loco/9950012/nav/ir_compare	{"event_serial":157,"branch":0,"anchor_mm":26,"candidate_mm":27,"steps":1,"mapped_mm":300,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":898,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":1,"window_matches":1}
2026-09-22T13:44:21.851	ngr/loco/9950012/nav/ir_compare	{"event_serial":157,"branch":0,"anchor_mm":26,"candidate_mm":28,"steps":2,"mapped_mm":600,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":898,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":0,"window_matches":0}
2026-09-22T13:44:21.852	ngr/loco/9950012/nav/ir_compare	{"event_serial":157,"branch":0,"anchor_mm":26,"candidate_mm":29,"steps":3,"mapped_mm":900,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":898,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":0,"window_matches":0}
2026-09-22T13:44:21.854	ngr/loco/9950012/nav/ir_compare	{"event_serial":157,"branch":0,"anchor_mm":26,"candidate_mm":30,"steps":4,"mapped_mm":1215,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":898,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":0,"window_matches":0}
2026-09-22T13:44:21.854	ngr/loco/9950012/nav/ir_compare	{"event_serial":157,"branch":0,"anchor_mm":26,"candidate_mm":31,"steps":5,"mapped_mm":1545,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":898,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":0,"window_matches":0}
2026-09-22T13:44:21.855	ngr/loco/9950012/nav/ir_compare	{"event_serial":157,"branch":0,"anchor_mm":26,"candidate_mm":32,"steps":6,"mapped_mm":1865,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":898,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":0,"window_matches":0}
2026-09-22T13:44:21.855	ngr/loco/9950012/nav/ir_compare	{"event_serial":157,"branch":0,"anchor_mm":26,"candidate_mm":33,"steps":7,"mapped_mm":2180,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":898,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":1,"window_matches":1}
2026-09-22T13:44:21.857	ngr/loco/9950012/nav/ir_compare	{"event_serial":157,"branch":0,"anchor_mm":26,"candidate_mm":34,"steps":8,"mapped_mm":2490,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":898,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":0,"window_matches":0}
2026-09-22T13:44:21.858	ngr/loco/9950012/nav/ir_compare	{"event_serial":157,"branch":0,"anchor_mm":26,"candidate_mm":35,"steps":9,"mapped_mm":2790,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":898,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":0,"window_matches":0}
2026-09-22T13:44:21.858	ngr/loco/9950012/nav/ir_compare	{"event_serial":157,"branch":0,"anchor_mm":26,"candidate_mm":36,"steps":10,"mapped_mm":3090,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":898,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":1,"window_matches":1}
2026-09-22T13:44:21.873	ngr/loco/9950012/nav/discrepancy	{"event_serial":157,"captured_us":454758632,"opened_ms":454758,"opening":"S","window":"S","window_valid":1,"raw":1797,"baseline":1840,"base_age_ms":187,"peak_signed":-209,"pre_mm":26,"ruling":"ADVANCED","evidence":"CONFIRMED","state":"TRACKING","ambiguity_count":0,"ir_reason":"NOMINAL_ONLY","ir_interval":"OPTICAL_INVALID","distance_assessable":0,"ir_boot":"F91EA4D2DF733CF5","ir_seq":4291,"ir_alignment_us":-46594,"distance_bounds":"UNVALIDATED","action":"EXPECT_CONFIRM_ADVANCE"}
2026-09-22T13:44:21.874	ngr/loco/9950012/nav/hypotheses	{"event_serial":157,"branch":0,"branches":1,"mm":27,"anchor_ms":454758,"faults":0,"causes":0,"clean":10,"distance_consistent":0,"ir_interval":"OPTICAL_INVALID","authority":"ONE_COHERENT_POSITION"}
2026-09-22T13:44:21.874	ngr/loco/9950012/mm/marker	{"event":"ADVANCED","boot_id":"B072C1297E3C6F1E","event_serial":157,"state":"NORMAL","nav":"NORMAL","nav_state":"TRACKING","mm":27,"tgt":28,"dir":"CW","ruling":"ADVANCED","evidence":"CONFIRMED","obs":"S","expected":"N","opened_ms":454758,"gap_ms":0,"raw_open":1797,"base_open":1840,"pwm_open":100,"unresolved_count":0,"seq_len":10,"seq_matches":0}
2026-09-22T13:44:21.875	ngr/loco/9950012/state/nav	{"event":"ADVANCED","boot_id":"B072C1297E3C6F1E","event_serial":157,"state":"NORMAL","nav":"NORMAL","nav_state":"TRACKING","mm":27,"tgt":28,"dir":"CW","ruling":"ADVANCED","evidence":"CONFIRMED","obs":"S","expected":"N","opened_ms":454758,"gap_ms":0,"raw_open":1797,"base_open":1840,"pwm_open":100,"unresolved_count":0,"seq_len":10,"seq_matches":0}
2026-09-22T13:44:21.879	ngr/loco/9950012/telem/speed	334
2026-09-22T13:44:22.060	ngr/loco/9950012/diag/ir_link	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"38:18:2B:30:8C:2C","seen":4295,"accepted":4295,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":1,"age_ms":35,"reason":1,"boot":"F91EA4D2DF733CF5","seq":4297,"pulses":3167,"span":159,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:44:22.064	ngr/loco/9950012/telem/ir	{"paired":1,"channel":11,"channel_ok":1,"radio_ready":1,"seen_mac":"38:18:2B:30:8C:2C","seen":4295,"accepted":4295,"rejected":0,"duplicate":0,"reboot":0,"queue_drop":0,"fresh":1,"age_ms":35,"reason":1,"boot":"F91EA4D2DF733CF5","seq":4297,"pulses":3167,"span":159,"distance_bounds":"UNVALIDATED","authority":"NOMINAL_HYPOTHESIS_EVIDENCE"}
2026-09-22T13:44:22.064	ngr/loco/9950012/alert	{"level":"CLEAR","reason":"STATUS","loco":"9950012","uptime_ms":455369,"state":"NORMAL","nav":"NORMAL","nav_state":"TRACKING","mm":27,"dead_reckoned_mm":27,"tgt":28,"dir":"CW","session_dir":"CW","trust":"CONTINUITY","powered":1,"moving":null,"motion_source":"IR","pwm":100,"auto":0,"running":0,"estop":0,"lowvolt":0,"ina":1,"est_mm_s":334,"baseline":1840,"base_age_ms":797,"distance_confirmed":0,"distance_assessable":0,"ir_interval":"OPTICAL_INVALID","ir_waits":156,"ir_bounds":"UNVALIDATED","ir_fitted":1,"agree":157,"disagree":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:44:22.065	ngr/loco/9950012/state/throttle	100
2026-09-22T13:44:22.065	ngr/loco/9950012/state/direction	2
2026-09-22T13:44:22.077	ngr/loco/9950012/state/estop	0
2026-09-22T13:44:22.077	ngr/loco/9950012/state/nav_ready	1
2026-09-22T13:44:22.078	ngr/loco/9950012/state/loopstat	{"hall_events":157,"hall_drop":0,"baseline_diag_drop":0,"ir_drop":0,"stale_frame":0,"pub_drop":0,"cmd_drop":0}
2026-09-22T13:44:22.166	ngr/loco/9950012/diag/hall_decision	{"t":455469,"accepted":1,"reject":0,"candidate":1840,"previous":1840,"delta":0,"spread":2,"base_age_ms":1,"recovery":0,"authority":"BASELINE_NOT_LOCATION"}
2026-09-22T13:44:22.898	ngr/loco/9950012/nav/ir_compare	{"event_serial":158,"branch":0,"anchor_mm":27,"candidate_mm":27,"steps":0,"mapped_mm":0,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":1039,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":1,"window_matches":1}
2026-09-22T13:44:22.899	ngr/loco/9950012/nav/ir_compare	{"event_serial":158,"branch":0,"anchor_mm":27,"candidate_mm":28,"steps":1,"mapped_mm":300,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":1039,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":0,"window_matches":0}
2026-09-22T13:44:22.899	ngr/loco/9950012/nav/ir_compare	{"event_serial":158,"branch":0,"anchor_mm":27,"candidate_mm":29,"steps":2,"mapped_mm":600,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":1039,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":0,"window_matches":0}
2026-09-22T13:44:22.899	ngr/loco/9950012/nav/ir_compare	{"event_serial":158,"branch":0,"anchor_mm":27,"candidate_mm":30,"steps":3,"mapped_mm":915,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":1039,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":0,"window_matches":0}
2026-09-22T13:44:22.902	ngr/loco/9950012/nav/ir_compare	{"event_serial":158,"branch":0,"anchor_mm":27,"candidate_mm":31,"steps":4,"mapped_mm":1245,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":1039,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":0,"window_matches":0}
2026-09-22T13:44:22.902	ngr/loco/9950012/nav/ir_compare	{"event_serial":158,"branch":0,"anchor_mm":27,"candidate_mm":32,"steps":5,"mapped_mm":1565,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":1039,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":0,"window_matches":0}
2026-09-22T13:44:22.903	ngr/loco/9950012/nav/ir_compare	{"event_serial":158,"branch":0,"anchor_mm":27,"candidate_mm":33,"steps":6,"mapped_mm":1880,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":1039,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":1,"window_matches":1}
2026-09-22T13:44:22.903	ngr/loco/9950012/nav/ir_compare	{"event_serial":158,"branch":0,"anchor_mm":27,"candidate_mm":34,"steps":7,"mapped_mm":2190,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":1039,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":0,"window_matches":0}
2026-09-22T13:44:22.905	ngr/loco/9950012/nav/ir_compare	{"event_serial":158,"branch":0,"anchor_mm":27,"candidate_mm":35,"steps":8,"mapped_mm":2490,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":1039,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":0,"window_matches":0}
2026-09-22T13:44:22.905	ngr/loco/9950012/nav/ir_compare	{"event_serial":158,"branch":0,"anchor_mm":27,"candidate_mm":36,"steps":9,"mapped_mm":2790,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":1039,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":1,"window_matches":1}
2026-09-22T13:44:22.905	ngr/loco/9950012/nav/ir_compare	{"event_serial":158,"branch":0,"anchor_mm":27,"candidate_mm":37,"steps":10,"mapped_mm":3090,"ir_pulses":null,"ir_nominal_mm":null,"residual_mm":null,"ir_quality":"OPTICAL_INVALID","ir_hard_verdict":"CANNOT_ASSESS","timing_ms":1039,"legacy_guard_500":0,"physical_timing":"UNCONFIGURED","bounds":"UNVALIDATED","opening_matches":1,"window_matches":1}
2026-09-22T13:44:22.908	ngr/loco/9950012/nav/discrepancy	{"event_serial":158,"captured_us":455797633,"opened_ms":455797,"opening":"S","window":"S","window_valid":1,"raw":1798,"baseline":1840,"base_age_ms":328,"peak_signed":-178,"pre_mm":27,"ruling":"ADVANCED_WITH_DISCREPANCY","evidence":"POLARITY_DISCREPANCY","state":"TRACKING","ambiguity_count":0,"ir_reason":"NOMINAL_ONLY","ir_interval":"OPTICAL_INVALID","distance_assessable":0,"ir_boot":"F91EA4D2DF733CF5","ir_seq":4302,"ir_alignment_us":14405,"distance_bounds":"UNVALIDATED","action":"EXPECT_CONFIRM_ADVANCE"}
2026-09-22T13:44:22.909	ngr/loco/9950012/nav/hypotheses	{"event_serial":158,"branch":0,"branches":1,"mm":28,"anchor_ms":455797,"faults":0,"causes":0,"clean":10,"distance_consistent":0,"ir_interval":"OPTICAL_INVALID","authority":"ONE_COHERENT_POSITION"}
2026-09-22T13:44:22.909	ngr/loco/9950012/mm/marker	{"event":"ADVANCED_WITH_DISCREPANCY","boot_id":"B072C1297E3C6F1E","event_serial":158,"state":"NORMAL","nav":"NORMAL","nav_state":"TRACKING","mm":28,"tgt":29,"dir":"CW","ruling":"ADVANCED_WITH_DISCREPANCY","evidence":"POLARITY_DISCREPANCY","obs":"S","expected":"N","opened_ms":455797,"gap_ms":0,"raw_open":1798,"base_open":1840,"pwm_open":100,"unresolved_count":0,"seq_len":10,"seq_matches":0}
